Date,Price,Open,High,Low,Vol.,Change %,Volume
14/07/2011,685.24,691.24,691.5,683.1,1.09M,-1.55%,1.09M
15/07/2011,682.64,685.24,692.5,681.25,766.54K,-0.38%,766540
18/07/2011,678.51,686.23,686.23,677.25,953.39K,-0.61%,953390
19/07/2011,688.34,681.95,693,679.27,396.62K,1.45%,396620
20/07/2011,687.91,691.25,692.75,686.25,308.89K,-0.06%,308890
21/07/2011,691.83,687.98,695.5,683.75,310.21K,0.57%,310210
22/07/2011,706.34,694.5,709.5,693.88,388.85K,2.10%,388850
25/07/2011,701.65,704.85,705.75,697.59,198.38K,-0.66%,198380
26/07/2011,699.9,700.76,706,696.8,170.74K,-0.25%,170740
27/07/2011,699.01,700,708.41,696.8,184.58K,-0.13%,184580
28/07/2011,686.85,693.75,693.75,684,198.92K,-1.74%,198920
29/07/2011,691.7,686.25,694.62,682.25,152.71K,0.71%,152710
1/08/2011,702.29,695,704.99,695,111.17K,1.53%,111170
2/08/2011,688.21,701.24,701.24,686.5,178.25K,-2.00%,178250
3/08/2011,683.01,684.75,685,677.55,149.76K,-0.76%,149760
4/08/2011,677.08,684.4,689.48,676.16,196.26K,-0.87%,196260
5/08/2011,647.64,665,665,632.5,865.28K,-4.35%,865280
8/08/2011,617,625,625,607.85,1.04M,-4.73%,1.04M
9/08/2011,594.27,599.5,609.75,587.5,1.33M,-3.68%,1.33M
10/08/2011,611.4,613.5,618.77,603.11,557.18K,2.88%,557180
11/08/2011,609.74,607.01,616.25,603.5,381.76K,-0.27%,381760
12/08/2011,593.61,620.51,621.25,585.92,791.17K,-2.65%,791170
16/08/2011,598.16,602.81,609.5,593.8,460.40K,0.77%,460400
17/08/2011,612.29,600,615.75,600,424.46K,2.36%,424460
18/08/2011,590.51,616.25,616.75,587.75,630.49K,-3.56%,630490
19/08/2011,556.35,568,568,543.16,1.70M,-5.78%,1.70M
22/08/2011,548.51,554.48,561.91,542.96,1.01M,-1.41%,1.01M
23/08/2011,568.5,551.15,575,548.75,794.16K,3.64%,794160
24/08/2011,562.49,570,570,557.75,451.54K,-1.06%,451540
25/08/2011,547.41,561.25,566,542.25,871.96K,-2.68%,871960
26/08/2011,551.14,547.48,563.46,545.76,1.25M,0.68%,1.25M
29/08/2011,574.46,558.8,578.05,558.8,518.82K,4.23%,518820
30/08/2011,585.7,581.42,590,570.04,673.96K,1.96%,673960
2/09/2011,578.89,592.5,594.75,569.25,439.82K,-1.16%,439820
5/09/2011,565.96,571.98,571.98,560.25,467.38K,-2.23%,467380
6/09/2011,575.85,562.52,581.5,555.88,516.40K,1.75%,516400
7/09/2011,572.8,575.25,578.45,566.98,681.51K,-0.53%,681510
8/09/2011,584.66,576,588.25,575,739.48K,2.07%,739480
9/09/2011,567.8,582.75,582.75,564.75,626.22K,-2.88%,626220
12/09/2011,549.44,554.75,554.75,545.76,728.95K,-3.23%,728950
13/09/2011,556.1,556.5,564.62,549.75,493.82K,1.21%,493820
14/09/2011,588.26,561.77,590.98,561.77,1.19M,5.78%,1.19M
15/09/2011,601.39,594.25,605.6,582.29,973.12K,2.23%,973120
16/09/2011,598.35,610,612.25,593.51,779.26K,-0.51%,779260
19/09/2011,590.41,598.05,602.39,589.01,313.11K,-1.33%,313110
20/09/2011,609.42,593.75,612.5,593.75,669.04K,3.22%,669040
21/09/2011,608.35,609.05,613.5,604.52,468.36K,-0.18%,468360
22/09/2011,588.4,596,602.49,584.5,653.12K,-3.28%,653120
23/09/2011,585.02,584,597.62,580.25,629.36K,-0.57%,629360
26/09/2011,588.79,585.64,591.5,575.5,577.60K,0.64%,577600
27/09/2011,611.5,594.23,617,594.23,700.99K,3.86%,700990
28/09/2011,618.71,620,634.31,613.8,1.77M,1.18%,1.77M
29/09/2011,637.5,618.75,641.98,618.02,928.56K,3.04%,928560
30/09/2011,633.45,632.25,641,627.52,621.74K,-0.64%,621740
3/10/2011,619.09,620.75,629.25,617.14,501.65K,-2.27%,501650
4/10/2011,610.17,611.77,620.83,605,534.07K,-1.44%,534070
5/10/2011,613.58,615.76,624.75,609.5,505.24K,0.56%,505240
7/10/2011,626.76,638.84,643.7,622,823.78K,2.15%,823780
10/10/2011,647.83,636,649.75,632.45,609.40K,3.36%,609400
11/10/2011,627.3,645.75,648.83,623.27,1.16M,-3.17%,1.16M
12/10/2011,670.12,650.25,672.5,650.25,3.81M,6.83%,3.81M
13/10/2011,673.84,678,682,662.75,1.24M,0.56%,1.24M
14/10/2011,686.16,676.75,687.52,671.75,1.08M,1.83%,1.08M
17/10/2011,686.81,690.25,690.75,680.1,1.03M,0.09%,1.03M
18/10/2011,675.77,674.75,681,671.67,32.32K,-1.61%,32320
19/10/2011,681.81,680,683.5,675.25,464.08K,0.89%,464080
20/10/2011,686.49,673,689.5,671.5,341.50K,0.69%,341500
21/10/2011,680.67,686.5,686.5,676.8,374.60K,-0.85%,374600
24/10/2011,691.92,686.75,693.45,685.51,325.22K,1.65%,325220
25/10/2011,713.38,700,722.5,700,885.08K,3.10%,885080
26/10/2011,709.69,715.5,718.73,707.75,172.46K,-0.52%,172460
28/10/2011,714.91,726.5,742.83,711.25,883.84K,0.74%,883840
31/10/2011,718.8,711.5,724.48,711.5,491.26K,0.54%,491260
1/11/2011,709.3,710.02,718.69,704.25,364.98K,-1.32%,364980
2/11/2011,707.16,705.75,713.39,703.75,506.22K,-0.30%,506220
3/11/2011,700.54,708.42,710.5,691.89,408.75K,-0.94%,408750
4/11/2011,707.27,711.5,712.5,698.5,948.58K,0.96%,948580
8/11/2011,709.79,702.5,711.75,697.77,574.84K,0.36%,574840
9/11/2011,708.02,710.25,715.48,705.38,403.23K,-0.25%,403230
11/11/2011,693.9,687.5,701.61,680,643.78K,-1.99%,643780
14/11/2011,702.11,701.25,707.5,699.26,272.83K,1.18%,272830
15/11/2011,698.12,701.17,704.73,695.02,425.48K,-0.57%,425480
16/11/2011,694.02,699,700.92,689.61,305.12K,-0.59%,305120
17/11/2011,687.7,692.25,696.81,682.91,342.06K,-0.91%,342060
18/11/2011,684.88,683.75,690.75,680.12,234.98K,-0.41%,234980
21/11/2011,665.3,680.75,683.25,650.02,422.11K,-2.86%,422110
22/11/2011,680.79,657.25,690.14,653,1.04M,2.33%,1.04M
23/11/2011,662.64,672,672.23,653.95,444.63K,-2.67%,444630
24/11/2011,666.65,662,670.73,647.01,661.10K,0.61%,661100
25/11/2011,650.15,663.5,663.5,647.51,774.66K,-2.48%,774660
28/11/2011,660.81,655,663.75,653.25,965.49K,1.64%,965490
29/11/2011,651.52,658,658.4,646.26,745.14K,-1.41%,745140
30/11/2011,651.89,626.34,655.5,626.34,433.95K,0.06%,433950
1/12/2011,663.2,666.25,672.75,658.76,348.53K,1.73%,348530
2/12/2011,674.2,662.5,678.75,658.75,322.52K,1.66%,322520
5/12/2011,675.01,673.74,678.25,668.75,226.71K,0.12%,226710
7/12/2011,688.2,677.5,692.25,671.25,575.07K,1.95%,575070
8/12/2011,680.94,686.75,689.5,674.25,335.77K,-1.05%,335770
9/12/2011,676.54,666.88,683.55,664.81,379.78K,-0.65%,379780
12/12/2011,682.81,679.75,687.2,675,693.66K,0.93%,693660
13/12/2011,688.66,681.02,691.05,677.5,1.06M,0.86%,1.06M
14/12/2011,685.23,688.25,691.25,681.62,429.45K,-0.50%,429450
15/12/2011,678.81,682.25,682.98,666.25,555.85K,-0.94%,555850
16/12/2011,679.3,674.75,693.75,672.84,588.92K,0.07%,588920
19/12/2011,668.54,673.75,675.88,663.9,419.16K,-1.58%,419160
20/12/2011,666.84,671.5,674.65,662.99,396.62K,-0.25%,396620
21/12/2011,686.06,678.73,688.36,670.25,744.60K,2.88%,744600
22/12/2011,678.7,669.95,686.06,661.95,478.94K,-1.07%,478940
23/12/2011,673.71,683.79,684.09,670.79,330.23K,-0.74%,330230
26/12/2011,693.34,672.25,695.5,672.25,437.89K,2.91%,437890
27/12/2011,690.41,691.99,699.75,685,373.80K,-0.42%,373800
28/12/2011,695.21,690.04,700,688.5,871.62K,0.70%,871620
29/12/2011,685.91,688.75,693.73,682.5,283.15K,-1.34%,283150
30/12/2011,691.26,686.45,693.5,685.25,206.80K,0.78%,206800
2/01/2012,701.21,690.98,703.42,685.5,511.30K,1.44%,511300
3/01/2012,716.15,706.25,721.67,704.89,769.10K,2.13%,769100
4/01/2012,713.56,713.5,718,710.5,592.96K,-0.36%,592960
5/01/2012,709.73,710,719,707.75,490.36K,-0.54%,490360
6/01/2012,707.66,709.73,717.09,702.5,795.72K,-0.29%,795720
7/01/2012,709.38,710,712.48,705.5,51.13K,0.24%,51130
9/01/2012,709.05,712.19,716.5,705,428.96K,-0.05%,428960
10/01/2012,715.75,714.25,719.23,712.52,642.35K,0.94%,642350
11/01/2012,706.5,716.75,723.83,703.12,741.31K,-1.29%,741310
12/01/2012,647.15,686,686,644.5,4.12M,-8.40%,4.12M
13/01/2012,646.39,652.75,654.69,638.75,1.70M,-0.12%,1.70M
16/01/2012,658.52,646.2,660.25,645,886.43K,1.88%,886430
17/01/2012,665.06,662.5,667,658.52,580.56K,0.99%,580560
18/01/2012,652.64,661,661,646.33,483.56K,-1.87%,483560
19/01/2012,647.98,652.08,655.89,644.25,478.15K,-0.71%,478150
20/01/2012,645.89,649.98,652.49,643.8,423.43K,-0.32%,423430
23/01/2012,649.99,645,654,645,285.24K,0.63%,285240
24/01/2012,655.02,655.25,659.8,648.84,327.77K,0.77%,327770
25/01/2012,664.94,657.5,667.5,656.19,364.72K,1.51%,364720
27/01/2012,680.15,673.75,682.48,671.51,547.17K,2.29%,547170
30/01/2012,676.48,675,679.75,672.51,254.44K,-0.54%,254440
31/01/2012,685.84,678.75,688,677,290.17K,1.38%,290170
1/02/2012,683.71,685.42,685.42,673.96,301.48K,-0.31%,301480
2/02/2012,688.36,686.23,695,682.14,336.69K,0.68%,336690
3/02/2012,694.99,685,696.65,684.75,300.46K,0.96%,300460
6/02/2012,694.08,700.55,702.25,688.8,301.75K,-0.13%,301750
7/02/2012,681.26,700.02,700.02,678.59,841.47K,-1.85%,841470
8/02/2012,692.16,687.25,694.98,686.25,234.56K,1.60%,234560
9/02/2012,701.81,687.5,705,683,307.82K,1.39%,307820
10/02/2012,695.67,697.51,699.69,688.41,278.25K,-0.87%,278250
13/02/2012,696.08,694.99,698.64,688.02,206.30K,0.06%,206300
14/02/2012,700.1,693.75,702,691.25,276.57K,0.58%,276570
15/02/2012,716.81,704.02,718.75,704.02,491.63K,2.39%,491630
16/02/2012,725.84,715,727.15,715,383.96K,1.26%,383960
17/02/2012,737.65,727.75,743.75,725,556.35K,1.63%,556350
21/02/2012,734.29,733,739.74,728.06,261.01K,-0.46%,261010
22/02/2012,738.16,735,747.5,727,556.79K,0.53%,556790
23/02/2012,733.75,732.75,745.39,729,269.52K,-0.60%,269520
24/02/2012,736.83,734,743,731.58,237.12K,0.42%,237120
27/02/2012,720.09,740.02,740.02,713.75,228.34K,-2.27%,228340
28/02/2012,717.86,721.25,727.19,713.75,252.64K,-0.31%,252640
29/02/2012,718.85,725,727.25,716.25,386.58K,0.14%,386580
1/03/2012,712.2,716.25,717.5,701.58,282.18K,-0.93%,282180
2/03/2012,711.65,715.05,716.25,704.12,191.59K,-0.08%,191590
3/03/2012,714.85,713.14,715.75,712.25,15.02K,0.45%,15020
5/03/2012,702.34,713,716.36,699,162.94K,-1.75%,162940
6/03/2012,712.26,701,719.92,700.65,210.73K,1.41%,210730
7/03/2012,719.9,711.25,722,709.25,395.76K,1.07%,395760
9/03/2012,714.96,725,726.1,713.02,187.09K,-0.69%,187090
12/03/2012,704.2,727.76,727.88,696.75,347.64K,-1.50%,347640
13/03/2012,714.86,709.05,717,709.05,152.70K,1.51%,152700
14/03/2012,719.83,721.25,728.84,708.89,480.78K,0.70%,480780
15/03/2012,720.45,720.54,725.56,717.5,140.56K,0.09%,140560
16/03/2012,716.51,725,727.5,712.54,272.75K,-0.55%,272750
19/03/2012,708.26,722.02,724.3,703.04,162.82K,-1.15%,162820
20/03/2012,706.33,705.89,713,700.76,339.57K,-0.27%,339570
21/03/2012,716.73,706.8,722.5,705.76,181.92K,1.47%,181920
22/03/2012,706.75,716.75,718.25,704.38,182.31K,-1.39%,182310
23/03/2012,717.59,709.75,721.25,708.25,172.98K,1.53%,172980
26/03/2012,707.86,713,717,705.25,178.26K,-1.36%,178260
27/03/2012,718.84,714.25,725,708.25,798.55K,1.55%,798550
28/03/2012,710.39,717.48,718.3,705.9,175.37K,-1.18%,175370
29/03/2012,697.75,709.98,709.98,692.49,342.52K,-1.78%,342520
30/03/2012,716.24,700,717.5,700,1.56M,2.65%,1.56M
2/04/2012,713.44,716.25,721.92,710.75,134.52K,-0.39%,134520
3/04/2012,713.8,718.5,718.75,710.88,329.54K,0.05%,329540
4/04/2012,712.61,714.88,718.5,710.83,147.39K,-0.17%,147390
9/04/2012,705.69,710.29,714.39,703.51,441.38K,-0.97%,441380
10/04/2012,694.2,712,712,685,294.45K,-1.63%,294450
11/04/2012,700.59,691.25,706.25,685.5,381.21K,0.92%,381210
12/04/2012,687.51,707.5,709.98,685.02,374.88K,-1.87%,374880
13/04/2012,600.83,635,635,597.52,6.10M,-12.61%,6.10M
16/04/2012,592.34,595.25,606.58,584.04,2.34M,-1.41%,2.34M
17/04/2012,595.19,597.77,598.48,584,1.31M,0.48%,1.31M
18/04/2012,593.26,600,600.74,589.25,1.30M,-0.32%,1.30M
19/04/2012,601.04,592.5,602.12,592.11,984.38K,1.31%,984380
20/04/2012,601.56,596.81,606.92,591.25,783.07K,0.09%,783070
23/04/2012,577.99,599,599,576.56,1.58M,-3.92%,1.58M
24/04/2012,587.14,577.5,591.23,550,3.17M,1.58%,3.17M
25/04/2012,587.2,589,591.44,576.25,1.32M,0.01%,1.32M
26/04/2012,589.55,587.02,594.5,585.3,1.19M,0.40%,1.19M
27/04/2012,597.55,589,599.75,589,1.49M,1.36%,1.49M
28/04/2012,599.2,599.81,599.81,595.8,59.74K,0.28%,59740
30/04/2012,615.65,597.5,616.75,596.5,579.94K,2.75%,579940
2/05/2012,617.81,616.5,622.09,615.65,400.54K,0.35%,400540
3/05/2012,621.09,612.5,623.98,612.5,1.07M,0.53%,1.07M
4/05/2012,610.29,618.06,624.5,606.2,421.06K,-1.74%,421060
7/05/2012,607.65,600.75,611.3,592,380.00K,-0.43%,380000
8/05/2012,597.99,600,601.42,582.58,576.82K,-1.59%,576820
9/05/2012,591.92,592,598.42,589.6,443.76K,-1.02%,443760
10/05/2012,587.05,591.75,596.23,582.25,790.52K,-0.82%,790520
11/05/2012,577.96,586.5,589.88,573.27,630.47K,-1.55%,630470
14/05/2012,584.5,581,586.34,576.12,519.47K,1.13%,519470
15/05/2012,602.8,577.25,606.1,577.25,426.80K,3.13%,426800
16/05/2012,591.6,594.31,595.75,588.75,303.03K,-1.86%,303030
17/05/2012,592.84,591.88,594.17,586.91,385.32K,0.21%,385320
18/05/2012,596.35,581.5,599.75,576.25,331.52K,0.59%,331520
21/05/2012,586.12,599,599,582.01,496.23K,-1.72%,496230
22/05/2012,585.58,592.5,592.5,582.55,456.26K,-0.09%,456260
23/05/2012,587.05,586.5,591.08,577.36,434.44K,0.25%,434440
24/05/2012,594.16,590,595.75,578.52,383.49K,1.21%,383490
25/05/2012,593,588,596,587.89,215.35K,-0.20%,215350
28/05/2012,596.91,598.75,598.76,591,278.98K,0.66%,278980
29/05/2012,601.74,599.67,605.75,594.52,292.40K,0.81%,292400
30/05/2012,605.61,602.5,612.92,597.94,333.88K,0.64%,333880
31/05/2012,609.96,604.99,624.25,597.56,285.96K,0.72%,285960
1/06/2012,596.95,610,610,594.5,638.10K,-2.13%,638100
4/06/2012,597.09,592.5,599.5,586.25,250.99K,0.02%,250990
5/06/2012,597.33,597,602.5,593.75,740.83K,0.04%,740830
6/06/2012,602.51,598.01,606.88,598.01,212.30K,0.87%,212300
7/06/2012,613.24,606.3,616,606.3,299.48K,1.78%,299480
8/06/2012,604.8,609.75,613.86,598.25,285.22K,-1.38%,285220
11/06/2012,606.74,606.5,613,604.04,213.59K,0.32%,213590
12/06/2012,614.29,602.77,616.59,602.5,175.32K,1.24%,175320
13/06/2012,617.8,612.5,621.88,610.56,289.73K,0.57%,289730
14/06/2012,624.55,617.25,627.5,614.94,710.83K,1.09%,710830
15/06/2012,630.01,628,633.75,626,401.73K,0.87%,401730
18/06/2012,627.73,633,636.1,623.89,355.04K,-0.36%,355040
19/06/2012,619.64,625,626.42,614.08,340.00K,-1.29%,340000
20/06/2012,617.66,620,621.2,613.73,281.50K,-0.32%,281500
21/06/2012,623.05,613.75,625.36,610.58,229.00K,0.87%,229000
22/06/2012,618.77,612.25,621.06,610.75,615.46K,-0.69%,615460
25/06/2012,617.09,621,622.36,614.75,762.56K,-0.27%,762560
26/06/2012,610.62,613.75,614,607.83,319.35K,-1.05%,319350
27/06/2012,617.14,612.76,618.5,610.51,196.82K,1.07%,196820
28/06/2012,618.17,618.75,624.01,612.85,718.72K,0.17%,718720
29/06/2012,625.64,622.52,628.75,618.75,231.07K,1.21%,231070
2/07/2012,625.27,624.25,629.75,622.76,189.19K,-0.06%,189190
3/07/2012,623.94,627.5,628,619.25,198.72K,-0.21%,198720
4/07/2012,619.83,624,626.08,617.5,304.99K,-0.66%,304990
5/07/2012,620.05,620,621.79,616.25,504.80K,0.04%,504800
6/07/2012,610.96,622.25,622.25,609.77,288.13K,-1.47%,288130
9/07/2012,609.2,607.5,617.25,600.75,237.62K,-0.29%,237620
10/07/2012,614.77,612.5,615.5,609,193.24K,0.91%,193240
11/07/2012,616.59,612.48,625.85,611,535.59K,0.30%,535590
12/07/2012,566.31,567.5,570,554.01,4.98M,-8.15%,4.98M
13/07/2012,556.95,559.92,564.65,555.02,1.30M,-1.65%,1.30M
16/07/2012,543.15,559.75,560.51,541,1.40M,-2.48%,1.40M
17/07/2012,542.71,546.25,549.42,540.75,1.03M,-0.08%,1.03M
18/07/2012,543.95,543.25,547.33,540.88,390.47K,0.23%,390470
19/07/2012,560.71,550,562.12,548.75,727.19K,3.08%,727190
20/07/2012,554.4,561.25,561.25,551.49,347.37K,-1.13%,347370
23/07/2012,546.54,550,552.5,545.25,334.59K,-1.42%,334590
24/07/2012,542.34,549.95,552.75,541.58,275.60K,-0.77%,275600
25/07/2012,541.95,543.75,544.98,537.5,455.17K,-0.07%,455170
26/07/2012,531.25,541.75,541.75,525.41,692.95K,-1.97%,692950
27/07/2012,537.21,540.27,541.2,527.79,346.66K,1.12%,346660
30/07/2012,552.36,538.81,553.75,538.81,334.25K,2.82%,334250
31/07/2012,556.85,552.5,558.08,546.27,345.46K,0.81%,345460
1/08/2012,554.76,557.25,557.96,550.5,206.13K,-0.38%,206130
2/08/2012,551.46,553.75,557,549.25,126.44K,-0.59%,126440
3/08/2012,552.33,549.5,555,546.52,225.19K,0.16%,225190
6/08/2012,553.39,554,558.25,551.88,141.20K,0.19%,141200
7/08/2012,563.92,556.5,567.12,556.05,370.35K,1.90%,370350
8/08/2012,570.48,567,572.75,564.79,501.14K,1.16%,501140
9/08/2012,569.75,571.5,577.49,567.77,301.90K,-0.13%,301900
10/08/2012,578.29,569,580,566.25,315.09K,1.50%,315090
13/08/2012,579.73,575.5,582.5,575.04,184.15K,0.25%,184150
14/08/2012,582.49,578,583.5,572.5,210.50K,0.48%,210500
16/08/2012,578.56,582.49,582.49,575.55,160.57K,-0.67%,160570
17/08/2012,587.85,580,588.75,579.44,383.73K,1.61%,383730
21/08/2012,601.76,590.5,609.69,590.5,646.27K,2.37%,646270
22/08/2012,607.35,601.5,609,598.17,372.55K,0.93%,372550
23/08/2012,617.88,608.5,619.45,605.8,425.46K,1.73%,425460
24/08/2012,611.34,612.25,614.76,609.35,243.92K,-1.06%,243920
27/08/2012,602.64,605.8,611.5,601.46,171.77K,-1.42%,171770
28/08/2012,605.85,599.86,612.38,599.86,306.96K,0.53%,306960
29/08/2012,597.42,605.25,605.25,595.89,188.07K,-1.39%,188070
30/08/2012,597.75,595.75,600.95,592.5,246.46K,0.06%,246460
31/08/2012,593.31,597.25,597.5,590.06,204.40K,-0.74%,204400
3/09/2012,592.39,592.75,599.91,590.83,210.22K,-0.16%,210220
4/09/2012,590.6,591.5,592.5,585.7,153.75K,-0.30%,153750
5/09/2012,584.61,587,588.98,577.5,271.62K,-1.01%,271620
6/09/2012,605.55,587.5,606.5,587.25,521.80K,3.58%,521800
7/09/2012,620.75,611.75,622.49,611.75,389.81K,2.51%,389810
8/09/2012,623.98,620,624.75,618.88,51.71K,0.52%,51710
10/09/2012,627.75,623.75,631.99,619.59,437.14K,0.60%,437140
11/09/2012,632.17,624.25,633.81,620,322.89K,0.70%,322890
12/09/2012,634.23,633.67,637.5,630.42,300.82K,0.33%,300820
13/09/2012,637.99,634.25,640.25,629.58,269.73K,0.59%,269730
14/09/2012,658.2,645.75,660.61,645.75,708.61K,3.17%,708610
17/09/2012,640.65,661.75,662,636.76,382.00K,-2.67%,382000
18/09/2012,649.91,643,654.88,643,265.86K,1.45%,265860
20/09/2012,653.89,640.25,660.5,638.66,300.07K,0.61%,300070
21/09/2012,648.66,654.99,662.16,646.88,389.59K,-0.80%,389590
24/09/2012,650.1,648.66,652,643.75,224.11K,0.22%,224110
25/09/2012,649.01,647.25,652.5,647,169.15K,-0.17%,169150
26/09/2012,646.7,645.54,649.73,642.25,166.17K,-0.36%,166170
27/09/2012,637.17,647.75,650,633.26,223.98K,-1.47%,223980
28/09/2012,633.5,642.25,644.75,632.05,265.48K,-0.58%,265480
1/10/2012,652.27,637.02,655,637.02,286.07K,2.96%,286070
3/10/2012,644.64,650.05,654.75,640.56,299.46K,-1.17%,299460
4/10/2012,643.85,642.79,648.36,639.31,321.54K,-0.12%,321540
5/10/2012,631.98,643,646,591.6,379.05K,-1.84%,379050
8/10/2012,622.73,631,635.75,619.06,414.68K,-1.46%,414680
9/10/2012,634.24,625.56,637,621.01,291.14K,1.85%,291140
10/10/2012,626.06,627,631.92,623,269.10K,-1.29%,269100
11/10/2012,632.86,622.88,644.24,620.5,752.42K,1.09%,752420
12/10/2012,598.91,587.5,611.7,579.25,5.49M,-5.36%,5.49M
15/10/2012,591.42,596.5,603.39,588.75,982.84K,-1.25%,982840
16/10/2012,588.61,593,597.25,586.75,600.73K,-0.48%,600730
17/10/2012,591.94,592.75,594.44,589.27,285.21K,0.57%,285210
18/10/2012,593.95,591.75,598.39,586.25,500.60K,0.34%,500600
19/10/2012,595.83,594.06,598.95,592.01,569.25K,0.32%,569250
22/10/2012,596.55,593.75,599.58,592.51,300.74K,0.12%,300740
23/10/2012,588.08,591.5,594.42,586.66,813.74K,-1.42%,813740
25/10/2012,586.24,586.5,588.75,582.91,1.21M,-0.31%,1.21M
26/10/2012,582.21,584.5,585.75,580.77,200.58K,-0.69%,200580
29/10/2012,583.58,581.75,585.23,576.92,283.12K,0.24%,283120
30/10/2012,589.34,581.75,591.24,581.75,299.00K,0.99%,299000
31/10/2012,590.88,585.8,593.5,585.8,573.52K,0.26%,573520
1/11/2012,590.7,590,591.25,585.36,201.13K,-0.03%,201130
2/11/2012,597.29,591.23,601.09,591.23,344.06K,1.12%,344060
5/11/2012,594.67,595.05,598.5,592.5,185.66K,-0.44%,185660
6/11/2012,595.98,595,601.49,593,1.54M,0.22%,1.54M
7/11/2012,599.8,595.5,603.1,593.91,190.84K,0.64%,190840
8/11/2012,593.7,594,595.75,591.12,233.20K,-1.02%,233200
9/11/2012,587.29,591.25,591.25,586.27,208.64K,-1.08%,208640
12/11/2012,590.1,588.75,592,583.77,1.79M,0.48%,1.79M
13/11/2012,584.75,589.25,590.84,582.77,54.38K,-0.91%,54380
15/11/2012,573.52,583.25,585,569.73,319.57K,-1.92%,319570
16/11/2012,585.46,575,596.46,572.75,444.53K,2.08%,444530
19/11/2012,589.98,586.5,594.9,584.44,249.61K,0.77%,249610
20/11/2012,581.35,593.25,593.48,578.7,270.22K,-1.46%,270220
21/11/2012,587.09,582.5,591.25,580.4,217.67K,0.99%,217670
22/11/2012,596.19,587.5,598.25,583.91,302.76K,1.55%,302760
23/11/2012,594,593.75,599.64,589.15,194.35K,-0.37%,194350
26/11/2012,604.15,597.52,605,597.52,171.77K,1.71%,171770
27/11/2012,617.29,605.01,619.25,604.15,383.74K,2.17%,383740
29/11/2012,611.21,609.5,615.75,606.41,217.36K,-0.98%,217360
30/11/2012,609.15,611.25,618.76,606.52,203.06K,-0.34%,203060
3/12/2012,609,610.5,613.25,605.84,161.79K,-0.02%,161790
4/12/2012,607.33,607.5,611.25,604,148.09K,-0.27%,148090
5/12/2012,595.58,606.25,606.99,592.25,538.45K,-1.93%,538450
6/12/2012,584.62,597.08,599.5,578.88,568.67K,-1.84%,568670
7/12/2012,579.92,583.75,587.46,577.75,463.88K,-0.80%,463880
10/12/2012,577.4,577.75,586.12,574.5,363.81K,-0.43%,363810
11/12/2012,573.52,579.5,584,571.02,372.02K,-0.67%,372020
12/12/2012,574.73,576.26,580.75,571.75,622.47K,0.21%,622470
13/12/2012,570.75,575.33,578.38,568.75,282.66K,-0.69%,282660
14/12/2012,569.31,568.5,573.86,566.76,239.50K,-0.25%,239500
17/12/2012,566.14,569.23,573,564.04,258.52K,-0.56%,258520
18/12/2012,567.65,566,568.75,561.27,271.54K,0.27%,271540
19/12/2012,573.84,568,574.86,567.75,274.78K,1.09%,274780
20/12/2012,574.7,575,577.51,570.05,317.61K,0.15%,317610
21/12/2012,573.12,573.8,580.35,571.08,236.05K,-0.27%,236050
24/12/2012,579.74,575.26,581.98,575.26,154.92K,1.16%,154920
26/12/2012,577.83,580.25,582.91,576.21,147.72K,-0.33%,147720
27/12/2012,571.71,581.25,582.31,569.29,159.97K,-1.06%,159970
28/12/2012,579.6,575,580.5,572.55,195.23K,1.38%,195230
31/12/2012,579.62,579.6,581.25,575.95,296.37K,0.00%,296370
1/01/2013,577.08,581.27,582.29,575.75,132.82K,-0.44%,132820
2/01/2013,576.9,578.75,582.34,575.71,180.65K,-0.03%,180650
3/01/2013,584.08,579.5,586.2,577.6,307.28K,1.24%,307280
4/01/2013,587.08,586.5,588.7,583.3,365.56K,0.51%,365560
7/01/2013,593.67,587,595,584.17,313.48K,1.12%,313480
8/01/2013,585.3,591.25,592,580.55,359.37K,-1.41%,359370
9/01/2013,582.05,587.49,590.5,580.69,194.91K,-0.56%,194910
10/01/2013,580.09,582.5,585.5,577.25,422.19K,-0.34%,422190
11/01/2013,678.15,626.98,680,626.98,6.49M,16.90%,6.49M
14/01/2013,701.81,681.88,708.75,681.88,2.85M,3.49%,2.85M
15/01/2013,697.49,701.75,702.5,693.61,858.96K,-0.62%,858960
16/01/2013,692.76,694.5,697.5,688.25,384.29K,-0.68%,384290
17/01/2013,699.05,695.77,701.5,695,696.67K,0.91%,696670
18/01/2013,697.45,699.5,701.89,694.29,283.35K,-0.23%,283350
21/01/2013,699.5,691.25,702.5,691.25,284.21K,0.29%,284210
22/01/2013,695.88,696.56,699.49,694.3,191.54K,-0.52%,191540
23/01/2013,697.21,694.15,699.25,693.76,251.31K,0.19%,251310
